Order ID,Order Date,Customer ID,Customer Name,Segment,Product ID,Product Name,Category,Sub Category,City,State,Region,Quantity,Unit Price,Discount,Cost
ORD-1188,12-11-2024,C002,Bright Retail,Retail,P007,Desk Lamp,Furniture,Lighting,Chennai,Tamil Nadu,South,4,2200,10,1300
ORD-1189,19-07-2024,C008,Horizon Inc,Corporate,P006,Monitor 27in,Electronics,Displays,Bangalore,Karnataka,South,3,24000,5,17000
ORD-1190,07-01-2025,C001,Aarav Traders,Corporate,P008,Printer Ink,Stationery,Supplies,Hyderabad,Telangana,South,7,1800,10,1500
ORD-1191,10-09-2024,C001,Aarav Traders,Corporate,P007,Desk Lamp,Furniture,Lighting,Delhi,Delhi,North,3,2200,0,1300
ORD-1192,20-04-2025,C001,Aarav Traders,Corporate,P002,Wireless Mouse,Electronics,Accessories,Mumbai,Maharashtra,West,2,1200,0,700
ORD-1193,05-03-2024,C006,Fair Mart,Consumer,P006,Monitor 27in,Electronics,Displays,Mumbai,Maharashtra,West,1,24000,5,17000
ORD-1194,23-09-2025,C005,Everest Ltd,Corporate,P001,Laptop Pro 14,Electronics,Computers,Hyderabad,Telangana,South,3,72000,5,52000
ORD-1195,09-10-2024,C001,Aarav Traders,Corporate,P005,Notebook Pack,Stationery,Paper,Hyderabad,Telangana,South,1,350,15,180
ORD-1196,11-10-2025,C001,Aarav Traders,Corporate,P002,Wireless Mouse,Electronics,Accessories,Bangalore,Karnataka,South,8,1200,0,700
ORD-1197,01-05-2025,C007,Ganga Supplies,Retail,P008,Printer Ink,Stationery,Supplies,Mumbai,Maharashtra,West,3,1800,10,1500
ORD-1198,20-05-2025,C008,Horizon Inc,Corporate,P003,Office Chair,Furniture,Seating,Bangalore,Karnataka,South,5,8500,0,5600
ORD-1199,06-11-2024,C004,Delta Stores,Retail,P003,Office Chair,Furniture,Seating,Mumbai,Maharashtra,West,4,8500,5,5600
ORD-1200,16-04-2025,C002,Bright Retail,Retail,P006,Monitor 27in,Electronics,Displays,Kolkata,West Bengal,East,6,24000,0,17000
ORD-1201,05-02-2025,C004,Delta Stores,Retail,P003,Office Chair,Furniture,Seating,Delhi,Delhi,North,4,8500,0,5600
ORD-1202,27-10-2025,C008,Horizon Inc,Corporate,P001,Laptop Pro 14,Electronics,Computers,Kolkata,West Bengal,East,2,72000,15,52000
ORD-1203,29-11-2024,C007,Ganga Supplies,Retail,P003,Office Chair,Furniture,Seating,Chennai,Tamil Nadu,South,8,8500,0,5600
ORD-1204,28-09-2024,C004,Delta Stores,Retail,P002,Wireless Mouse,Electronics,Accessories,Chennai,Tamil Nadu,South,1,1200,10,700
ORD-1205,25-05-2025,C003,Chola Systems,Corporate,P008,Printer Ink,Stationery,Supplies,Bangalore,Karnataka,South,2,1800,0,1500
ORD-1206,02-03-2025,C004,Delta Stores,Retail,P008,Printer Ink,Stationery,Supplies,Hyderabad,Telangana,South,4,1800,15,1500
ORD-1207,11-11-2025,C005,Everest Ltd,Corporate,P002,Wireless Mouse,Electronics,Accessories,Mumbai,Maharashtra,West,5,1200,5,700
ORD-1208,03-08-2025,C006,Fair Mart,Consumer,P005,Notebook Pack,Stationery,Paper,Mumbai,Maharashtra,West,7,350,5,180
ORD-1209,22-07-2024,C004,Delta Stores,Retail,P008,Printer Ink,Stationery,Supplies,Bangalore,Karnataka,South,2,1800,0,1500
ORD-1210,29-08-2024,C005,Everest Ltd,Corporate,P003,Office Chair,Furniture,Seating,Kolkata,West Bengal,East,3,8500,0,5600
ORD-1211,30-11-2024,C007,Ganga Supplies,Retail,P002,Wireless Mouse,Electronics,Accessories,Mumbai,Maharashtra,West,1,1200,0,700
ORD-1212,03-06-2025,C002,Bright Retail,Retail,P004,Standing Desk,Furniture,Desks,Hyderabad,Telangana,South,4,18000,10,12500
ORD-1213,07-02-2024,C001,Aarav Traders,Corporate,P002,Wireless Mouse,Electronics,Accessories,Delhi,Delhi,North,4,1200,0,700
ORD-1214,04-04-2025,C001,Aarav Traders,Corporate,P006,Monitor 27in,Electronics,Displays,Mumbai,Maharashtra,West,3,24000,0,17000
ORD-1215,02-05-2024,C004,Delta Stores,Retail,P001,Laptop Pro 14,Electronics,Computers,Kolkata,West Bengal,East,1,72000,15,52000
ORD-1216,17-07-2024,C006,Fair Mart,Consumer,P002,Wireless Mouse,Electronics,Accessories,Kolkata,West Bengal,East,1,1200,0,700
ORD-1217,04-04-2025,C001,Aarav Traders,Corporate,P005,Notebook Pack,Stationery,Paper,Chennai,Tamil Nadu,South,4,350,15,180
ORD-1218,27-12-2025,C004,Delta Stores,Retail,P006,Monitor 27in,Electronics,Displays,Chennai,Tamil Nadu,South,4,24000,5,17000
ORD-1219,14-12-2024,C001,Aarav Traders,Corporate,P003,Office Chair,Furniture,Seating,Bangalore,Karnataka,South,5,8500,5,5600
ORD-1220,09-02-2024,C001,Aarav Traders,Corporate,P004,Standing Desk,Furniture,Desks,Mumbai,Maharashtra,West,3,18000,10,12500
ORD-1221,25-11-2025,C003,Chola Systems,Corporate,P006,Monitor 27in,Electronics,Displays,Kolkata,West Bengal,East,2,24000,5,17000
ORD-1222,20-03-2024,C001,Aarav Traders,Corporate,P004,Standing Desk,Furniture,Desks,Delhi,Delhi,North,3,18000,15,12500
ORD-1223,10-05-2025,C007,Ganga Supplies,Retail,P002,Wireless Mouse,Electronics,Accessories,Chennai,Tamil Nadu,South,5,1200,10,700
ORD-1224,10-11-2025,C002,Bright Retail,Retail,P003,Office Chair,Furniture,Seating,Hyderabad,Telangana,South,5,8500,0,5600
ORD-1225,11-02-2025,C007,Ganga Supplies,Retail,P005,Notebook Pack,Stationery,Paper,Mumbai,Maharashtra,West,1,350,5,180
ORD-1226,03-03-2025,C005,Everest Ltd,Corporate,P001,Laptop Pro 14,Electronics,Computers,Hyderabad,Telangana,South,2,72000,15,52000
ORD-1227,31-12-2024,C007,Ganga Supplies,Retail,P007,Desk Lamp,Furniture,Lighting,Chennai,Tamil Nadu,South,2,2200,5,1300
ORD-1228,21-10-2025,C007,Ganga Supplies,Retail,P004,Standing Desk,Furniture,Desks,Hyderabad,Telangana,South,5,18000,10,12500
ORD-1229,27-07-2024,C007,Ganga Supplies,Retail,P001,Laptop Pro 14,Electronics,Computers,Bangalore,Karnataka,South,1,72000,10,52000
ORD-1230,26-04-2024,C007,Ganga Supplies,Retail,P002,Wireless Mouse,Electronics,Accessories,Kolkata,West Bengal,East,6,1200,5,700
ORD-1231,16-04-2025,C003,Chola Systems,Corporate,P003,Office Chair,Furniture,Seating,Chennai,Tamil Nadu,South,5,8500,0,5600
ORD-1232,18-07-2025,C007,Ganga Supplies,Retail,P003,Office Chair,Furniture,Seating,Chennai,Tamil Nadu,South,2,8500,15,5600
ORD-1233,29-09-2025,C003,Chola Systems,Corporate,P006,Monitor 27in,Electronics,Displays,Bangalore,Karnataka,South,4,24000,5,17000
ORD-1234,17-10-2024,C003,Chola Systems,Corporate,P003,Office Chair,Furniture,Seating,Chennai,Tamil Nadu,South,5,8500,0,5600
ORD-1235,27-01-2025,C004,Delta Stores,Retail,P008,Printer Ink,Stationery,Supplies,Mumbai,Maharashtra,West,3,1800,0,1500
ORD-1236,14-02-2024,C006,Fair Mart,Consumer,P008,Printer Ink,Stationery,Supplies,Chennai,Tamil Nadu,South,2,1800,15,1500
ORD-1237,13-10-2025,C002,Bright Retail,Retail,P007,Desk Lamp,Furniture,Lighting,Hyderabad,Telangana,South,4,2200,15,1300
ORD-1238,05-12-2025,C004,Delta Stores,Retail,P003,Office Chair,Furniture,Seating,Kolkata,West Bengal,East,5,8500,10,5600
ORD-1239,21-09-2025,C008,Horizon Inc,Corporate,P004,Standing Desk,Furniture,Desks,Bangalore,Karnataka,South,4,18000,15,12500
ORD-1240,11-08-2024,C007,Ganga Supplies,Retail,P001,Laptop Pro 14,Electronics,Computers,Kolkata,West Bengal,East,4,72000,0,52000
ORD-1241,27-01-2025,C002,Bright Retail,Retail,P006,Monitor 27in,Electronics,Displays,Bangalore,Karnataka,South,2,24000,0,17000
ORD-1242,16-07-2024,C001,Aarav Traders,Corporate,P001,Laptop Pro 14,Electronics,Computers,Hyderabad,Telangana,South,4,72000,5,52000
ORD-1243,30-04-2024,C008,Horizon Inc,Corporate,P007,Desk Lamp,Furniture,Lighting,Kolkata,West Bengal,East,1,2200,5,1300
ORD-1244,26-10-2025,C005,Everest Ltd,Corporate,P007,Desk Lamp,Furniture,Lighting,Kolkata,West Bengal,East,5,2200,0,1300
ORD-1245,11-03-2025,C006,Fair Mart,Consumer,P007,Desk Lamp,Furniture,Lighting,Delhi,Delhi,North,3,2200,15,1300
ORD-1246,24-03-2025,C001,Aarav Traders,Corporate,P003,Office Chair,Furniture,Seating,Chennai,Tamil Nadu,South,1,8500,15,5600
ORD-1247,16-05-2025,C004,Delta Stores,Retail,P008,Printer Ink,Stationery,Supplies,Delhi,Delhi,North,4,1800,15,1500
ORD-1248,14-04-2025,C008,Horizon Inc,Corporate,P003,Office Chair,Furniture,Seating,Delhi,Delhi,North,4,8500,0,5600
ORD-1249,09-03-2024,C006,Fair Mart,Consumer,P003,Office Chair,Furniture,Seating,Delhi,Delhi,North,1,8500,5,5600
ORD-1250,03-04-2024,C001,Aarav Traders,Corporate,P008,Printer Ink,Stationery,Supplies,Chennai,Tamil Nadu,South,4,1800,0,1500
ORD-1251,25-03-2024,C002,Bright Retail,Retail,P006,Monitor 27in,Electronics,Displays,Chennai,Tamil Nadu,South,1,24000,15,17000
ORD-1252,21-01-2025,C001,Aarav Traders,Corporate,P003,Office Chair,Furniture,Seating,Chennai,Tamil Nadu,South,1,8500,15,5600
ORD-1253,10-12-2025,C004,Delta Stores,Retail,P002,Wireless Mouse,Electronics,Accessories,Bangalore,Karnataka,South,4,1200,10,700
ORD-1254,21-10-2024,C004,Delta Stores,Retail,P003,Office Chair,Furniture,Seating,Chennai,Tamil Nadu,South,1,8500,5,5600
ORD-1255,17-09-2025,C003,Chola Systems,Corporate,P005,Notebook Pack,Stationery,Paper,Mumbai,Maharashtra,West,3,350,15,180
ORD-1256,08-10-2024,C003,Chola Systems,Corporate,P008,Printer Ink,Stationery,Supplies,Mumbai,Maharashtra,West,4,1800,15,1500
ORD-1257,06-05-2025,C005,Everest Ltd,Corporate,P004,Standing Desk,Furniture,Desks,Kolkata,West Bengal,East,4,18000,15,12500
ORD-1258,31-08-2024,C006,Fair Mart,Consumer,P006,Monitor 27in,Electronics,Displays,Chennai,Tamil Nadu,South,3,24000,0,17000
ORD-1259,05-07-2024,C003,Chola Systems,Corporate,P007,Desk Lamp,Furniture,Lighting,Hyderabad,Telangana,South,3,2200,5,1300
ORD-1260,26-11-2025,C007,Ganga Supplies,Retail,P006,Monitor 27in,Electronics,Displays,Bangalore,Karnataka,South,1,24000,5,17000
ORD-1261,27-04-2024,C006,Fair Mart,Consumer,P001,Laptop Pro 14,Electronics,Computers,Delhi,Delhi,North,4,72000,15,52000
ORD-1262,17-06-2025,C005,Everest Ltd,Corporate,P002,Wireless Mouse,Electronics,Accessories,Kolkata,West Bengal,East,1,1200,10,700
ORD-1263,15-01-2025,C007,Ganga Supplies,Retail,P005,Notebook Pack,Stationery,Paper,Mumbai,Maharashtra,West,2,350,15,180
ORD-1264,29-05-2024,C006,Fair Mart,Consumer,P006,Monitor 27in,Electronics,Displays,Chennai,Tamil Nadu,South,2,24000,10,17000
ORD-1265,23-08-2024,C001,Aarav Traders,Corporate,P003,Office Chair,Furniture,Seating,Mumbai,Maharashtra,West,2,8500,15,5600
ORD-1266,16-09-2024,C006,Fair Mart,Consumer,P005,Notebook Pack,Stationery,Paper,Hyderabad,Telangana,South,3,350,0,180
ORD-1267,04-02-2024,C003,Chola Systems,Corporate,P004,Standing Desk,Furniture,Desks,Mumbai,Maharashtra,West,3,18000,15,12500
ORD-1268,02-10-2025,C007,Ganga Supplies,Retail,P007,Desk Lamp,Furniture,Lighting,Kolkata,West Bengal,East,2,2200,5,1300
ORD-1269,18-02-2024,C008,Horizon Inc,Corporate,P003,Office Chair,Furniture,Seating,Bangalore,Karnataka,South,4,8500,15,5600
ORD-1270,30-10-2025,C001,Aarav Traders,Corporate,P001,Laptop Pro 14,Electronics,Computers,Chennai,Tamil Nadu,South,1,72000,0,52000
ORD-1271,03-08-2025,C005,Everest Ltd,Corporate,P006,Monitor 27in,Electronics,Displays,Chennai,Tamil Nadu,South,2,24000,15,17000
ORD-1272,31-12-2024,C007,Ganga Supplies,Retail,P004,Standing Desk,Furniture,Desks,Kolkata,West Bengal,East,5,18000,5,12500
ORD-1273,26-08-2025,C004,Delta Stores,Retail,P003,Office Chair,Furniture,Seating,Mumbai,Maharashtra,West,3,8500,15,5600
ORD-1274,01-05-2025,C003,Chola Systems,Corporate,P003,Office Chair,Furniture,Seating,Chennai,Tamil Nadu,South,6,8500,0,5600
ORD-1275,25-12-2025,C008,Horizon Inc,Corporate,P003,Office Chair,Furniture,Seating,Chennai,Tamil Nadu,South,2,8500,0,5600
ORD-1276,15-10-2025,C005,Everest Ltd,Corporate,P003,Office Chair,Furniture,Seating,Delhi,Delhi,North,6,8500,5,5600
ORD-1277,12-01-2024,C006,Fair Mart,Consumer,P001,Laptop Pro 14,Electronics,Computers,Kolkata,West Bengal,East,4,72000,15,52000
ORD-1278,30-03-2025,C004,Delta Stores,Retail,P008,Printer Ink,Stationery,Supplies,Bangalore,Karnataka,South,6,1800,0,1500
ORD-1279,15-02-2024,C001,Aarav Traders,Corporate,P001,Laptop Pro 14,Electronics,Computers,Delhi,Delhi,North,2,72000,0,52000
ORD-1280,31-08-2024,C001,Aarav Traders,Corporate,P003,Office Chair,Furniture,Seating,Chennai,Tamil Nadu,South,1,8500,0,5600
ORD-1281,19-09-2025,C003,Chola Systems,Corporate,P004,Standing Desk,Furniture,Desks,Delhi,Delhi,North,2,18000,0,12500
ORD-1282,14-06-2025,C003,Chola Systems,Corporate,P007,Desk Lamp,Furniture,Lighting,Kolkata,West Bengal,East,1,2200,5,1300
ORD-1283,06-03-2024,C001,Aarav Traders,Corporate,P005,Notebook Pack,Stationery,Paper,Hyderabad,Telangana,South,1,350,10,180
ORD-1284,05-07-2025,C007,Ganga Supplies,Retail,P001,Laptop Pro 14,Electronics,Computers,Delhi,Delhi,North,1,72000,10,52000
ORD-1285,23-03-2024,C003,Chola Systems,Corporate,P008,Printer Ink,Stationery,Supplies,Bangalore,Karnataka,South,1,1800,0,1500
ORD-1286,24-09-2024,C001,Aarav Traders,Corporate,P004,Standing Desk,Furniture,Desks,Chennai,Tamil Nadu,South,2,18000,5,12500
ORD-1287,12-12-2025,C001,Aarav Traders,Corporate,P005,Notebook Pack,Stationery,Paper,Mumbai,Maharashtra,West,4,350,15,180
ORD-1288,26-11-2025,C005,Everest Ltd,Corporate,P007,Desk Lamp,Furniture,Lighting,Mumbai,Maharashtra,West,8,2200,0,1300
ORD-1289,28-03-2024,C003,Chola Systems,Corporate,P001,Laptop Pro 14,Electronics,Computers,Mumbai,Maharashtra,West,2,72000,0,52000
ORD-1290,26-07-2024,C006,Fair Mart,Consumer,P003,Office Chair,Furniture,Seating,Bangalore,Karnataka,South,1,8500,10,5600
ORD-1291,02-12-2024,C007,Ganga Supplies,Retail,P004,Standing Desk,Furniture,Desks,Hyderabad,Telangana,South,2,18000,15,12500
ORD-1292,25-04-2025,C001,Aarav Traders,Corporate,P008,Printer Ink,Stationery,Supplies,Chennai,Tamil Nadu,South,1,1800,10,1500
ORD-1293,27-08-2024,C004,Delta Stores,Retail,P005,Notebook Pack,Stationery,Paper,Delhi,Delhi,North,6,350,15,180
ORD-1294,22-08-2025,C003,Chola Systems,Corporate,P002,Wireless Mouse,Electronics,Accessories,Bangalore,Karnataka,South,2,1200,0,700
ORD-1295,28-01-2024,C002,Bright Retail,Retail,P002,Wireless Mouse,Electronics,Accessories,Kolkata,West Bengal,East,5,1200,0,700
ORD-1296,19-12-2024,C001,Aarav Traders,Corporate,P003,Office Chair,Furniture,Seating,Chennai,Tamil Nadu,South,8,8500,0,5600
ORD-1297,21-05-2024,C002,Bright Retail,Retail,P001,Laptop Pro 14,Electronics,Computers,Hyderabad,Telangana,South,1,72000,0,52000
ORD-1298,08-03-2024,C004,Delta Stores,Retail,P006,Monitor 27in,Electronics,Displays,Kolkata,West Bengal,East,2,24000,0,17000
ORD-1299,29-12-2025,C002,Bright Retail,Retail,P007,Desk Lamp,Furniture,Lighting,Bangalore,Karnataka,South,1,2200,0,1300
ORD-1300,27-07-2024,C001,Aarav Traders,Corporate,P002,Wireless Mouse,Electronics,Accessories,Chennai,Tamil Nadu,South,1,1200,0,700
ORD-1301,08-10-2025,C008,Horizon Inc,Corporate,P005,Notebook Pack,Stationery,Paper,Chennai,Tamil Nadu,South,4,350,0,180
ORD-1302,10-04-2024,C005,Everest Ltd,Corporate,P004,Standing Desk,Furniture,Desks,Mumbai,Maharashtra,West,2,18000,5,12500
ORD-1303,09-03-2025,C001,Aarav Traders,Corporate,P005,Notebook Pack,Stationery,Paper,Mumbai,Maharashtra,West,3,350,5,180
ORD-1304,16-10-2024,C006,Fair Mart,Consumer,P001,Laptop Pro 14,Electronics,Computers,Mumbai,Maharashtra,West,6,72000,15,52000
ORD-1305,30-05-2025,C005,Everest Ltd,Corporate,P008,Printer Ink,Stationery,Supplies,Kolkata,West Bengal,East,1,1800,0,1500
ORD-1306,26-02-2025,C007,Ganga Supplies,Retail,P001,Laptop Pro 14,Electronics,Computers,Kolkata,West Bengal,East,3,72000,0,52000
ORD-1307,21-12-2024,C001,Aarav Traders,Corporate,P008,Printer Ink,Stationery,Supplies,Kolkata,West Bengal,East,2,1800,15,1500
ORD-1308,09-08-2024,C005,Everest Ltd,Corporate,P002,Wireless Mouse,Electronics,Accessories,Bangalore,Karnataka,South,6,1200,10,700
ORD-1309,02-01-2024,C005,Everest Ltd,Corporate,P004,Standing Desk,Furniture,Desks,Chennai,Tamil Nadu,South,4,18000,0,12500
ORD-1310,22-12-2024,C002,Bright Retail,Retail,P008,Printer Ink,Stationery,Supplies,Delhi,Delhi,North,5,1800,0,1500
ORD-1311,21-05-2025,C005,Everest Ltd,Corporate,P006,Monitor 27in,Electronics,Displays,Kolkata,West Bengal,East,5,24000,0,17000
ORD-1312,17-10-2024,C004,Delta Stores,Retail,P004,Standing Desk,Furniture,Desks,Delhi,Delhi,North,6,18000,0,12500
ORD-1313,22-04-2024,C008,Horizon Inc,Corporate,P002,Wireless Mouse,Electronics,Accessories,Hyderabad,Telangana,South,4,1200,15,700
ORD-1314,17-04-2024,C006,Fair Mart,Consumer,P006,Monitor 27in,Electronics,Displays,Chennai,Tamil Nadu,South,4,24000,10,17000
ORD-1315,08-02-2025,C007,Ganga Supplies,Retail,P002,Wireless Mouse,Electronics,Accessories,Hyderabad,Telangana,South,2,1200,0,700
ORD-1316,15-01-2025,C005,Everest Ltd,Corporate,P004,Standing Desk,Furniture,Desks,Mumbai,Maharashtra,West,1,18000,10,12500
ORD-1317,12-07-2025,C007,Ganga Supplies,Retail,P003,Office Chair,Furniture,Seating,Hyderabad,Telangana,South,1,8500,0,5600
ORD-1318,16-04-2025,C001,Aarav Traders,Corporate,P003,Office Chair,Furniture,Seating,Mumbai,Maharashtra,West,4,8500,15,5600
ORD-1319,30-11-2024,C008,Horizon Inc,Corporate,P003,Office Chair,Furniture,Seating,Hyderabad,Telangana,South,4,8500,15,5600
ORD-1320,27-11-2024,C008,Horizon Inc,Corporate,P003,Office Chair,Furniture,Seating,Delhi,Delhi,North,6,8500,5,5600
ORD-1321,16-08-2025,C003,Chola Systems,Corporate,P004,Standing Desk,Furniture,Desks,Mumbai,Maharashtra,West,4,18000,10,12500
ORD-1322,20-10-2025,C004,Delta Stores,Retail,P004,Standing Desk,Furniture,Desks,Mumbai,Maharashtra,West,5,18000,5,12500
ORD-1323,21-12-2025,C003,Chola Systems,Corporate,P003,Office Chair,Furniture,Seating,Bangalore,Karnataka,South,1,8500,5,5600
ORD-1324,09-09-2025,C003,Chola Systems,Corporate,P006,Monitor 27in,Electronics,Displays,Bangalore,Karnataka,South,2,24000,5,17000
ORD-1325,12-07-2024,C002,Bright Retail,Retail,P005,Notebook Pack,Stationery,Paper,Bangalore,Karnataka,South,3,350,0,180
ORD-1326,19-07-2024,C003,Chola Systems,Corporate,P007,Desk Lamp,Furniture,Lighting,Bangalore,Karnataka,South,1,2200,5,1300
ORD-1327,31-10-2024,C005,Everest Ltd,Corporate,P007,Desk Lamp,Furniture,Lighting,Bangalore,Karnataka,South,2,2200,0,1300
ORD-1328,15-10-2025,C005,Everest Ltd,Corporate,P002,Wireless Mouse,Electronics,Accessories,Bangalore,Karnataka,South,2,1200,10,700
ORD-1329,20-04-2025,C001,Aarav Traders,Corporate,P001,Laptop Pro 14,Electronics,Computers,Delhi,Delhi,North,1,72000,10,52000
ORD-1330,11-12-2025,C005,Everest Ltd,Corporate,P004,Standing Desk,Furniture,Desks,Delhi,Delhi,North,1,18000,0,12500
ORD-1331,25-05-2024,C007,Ganga Supplies,Retail,P005,Notebook Pack,Stationery,Paper,Chennai,Tamil Nadu,South,2,350,0,180
ORD-1332,16-03-2025,C004,Delta Stores,Retail,P007,Desk Lamp,Furniture,Lighting,Hyderabad,Telangana,South,2,2200,15,1300
ORD-1333,22-08-2024,C002,Bright Retail,Retail,P003,Office Chair,Furniture,Seating,Delhi,Delhi,North,3,8500,10,5600
ORD-1334,16-11-2024,C002,Bright Retail,Retail,P005,Notebook Pack,Stationery,Paper,Delhi,Delhi,North,5,350,0,180
ORD-1335,13-02-2025,C005,Everest Ltd,Corporate,P003,Office Chair,Furniture,Seating,Delhi,Delhi,North,5,8500,10,5600
ORD-1336,11-04-2025,C007,Ganga Supplies,Retail,P001,Laptop Pro 14,Electronics,Computers,Kolkata,West Bengal,East,4,72000,0,52000
ORD-1337,01-11-2025,C001,Aarav Traders,Corporate,P006,Monitor 27in,Electronics,Displays,Delhi,Delhi,North,5,24000,10,17000
ORD-1338,18-04-2024,C005,Everest Ltd,Corporate,P001,Laptop Pro 14,Electronics,Computers,Kolkata,West Bengal,East,3,72000,0,52000
ORD-1339,13-06-2024,C006,Fair Mart,Consumer,P004,Standing Desk,Furniture,Desks,Chennai,Tamil Nadu,South,2,18000,15,12500
ORD-1340,12-04-2025,C008,Horizon Inc,Corporate,P004,Standing Desk,Furniture,Desks,Kolkata,West Bengal,East,1,18000,0,12500
ORD-1341,16-10-2025,C006,Fair Mart,Consumer,P006,Monitor 27in,Electronics,Displays,Delhi,Delhi,North,2,24000,10,17000
ORD-1342,03-08-2024,C007,Ganga Supplies,Retail,P003,Office Chair,Furniture,Seating,Kolkata,West Bengal,East,1,8500,0,5600
ORD-1343,20-09-2025,C001,Aarav Traders,Corporate,P006,Monitor 27in,Electronics,Displays,Mumbai,Maharashtra,West,2,24000,5,17000
ORD-1344,26-01-2025,C001,Aarav Traders,Corporate,P007,Desk Lamp,Furniture,Lighting,Chennai,Tamil Nadu,South,2,2200,0,1300
ORD-1345,04-03-2025,C006,Fair Mart,Consumer,P007,Desk Lamp,Furniture,Lighting,Kolkata,West Bengal,East,3,2200,5,1300
ORD-1346,21-04-2024,C005,Everest Ltd,Corporate,P004,Standing Desk,Furniture,Desks,Hyderabad,Telangana,South,3,18000,10,12500
ORD-1347,23-06-2025,C007,Ganga Supplies,Retail,P004,Standing Desk,Furniture,Desks,Delhi,Delhi,North,1,18000,0,12500
ORD-1348,17-06-2024,C002,Bright Retail,Retail,P003,Office Chair,Furniture,Seating,Hyderabad,Telangana,South,1,8500,0,5600
ORD-1349,25-04-2025,C003,Chola Systems,Corporate,P004,Standing Desk,Furniture,Desks,Mumbai,Maharashtra,West,2,18000,10,12500
ORD-1350,24-04-2025,C003,Chola Systems,Corporate,P005,Notebook Pack,Stationery,Paper,Delhi,Delhi,North,2,350,5,180
ORD-1351,23-08-2024,C007,Ganga Supplies,Retail,P005,Notebook Pack,Stationery,Paper,Hyderabad,Telangana,South,5,350,5,180
ORD-1352,12-03-2025,C008,Horizon Inc,Corporate,P003,Office Chair,Furniture,Seating,Chennai,Tamil Nadu,South,3,8500,5,5600
ORD-1353,01-01-2025,C005,Everest Ltd,Corporate,P004,Standing Desk,Furniture,Desks,Mumbai,Maharashtra,West,5,18000,10,12500
ORD-1354,11-05-2025,C002,Bright Retail,Retail,P007,Desk Lamp,Furniture,Lighting,Hyderabad,Telangana,South,4,2200,5,1300
ORD-1355,05-06-2024,C007,Ganga Supplies,Retail,P005,Notebook Pack,Stationery,Paper,Chennai,Tamil Nadu,South,2,350,0,180
ORD-1356,01-08-2025,C003,Chola Systems,Corporate,P006,Monitor 27in,Electronics,Displays,Kolkata,West Bengal,East,2,24000,5,17000
ORD-1357,10-10-2025,C001,Aarav Traders,Corporate,P001,Laptop Pro 14,Electronics,Computers,Bangalore,Karnataka,South,1,72000,0,52000
ORD-1358,02-11-2025,C005,Everest Ltd,Corporate,P005,Notebook Pack,Stationery,Paper,Kolkata,West Bengal,East,4,350,0,180
ORD-1359,15-08-2025,C004,Delta Stores,Retail,P003,Office Chair,Furniture,Seating,Bangalore,Karnataka,South,6,8500,10,5600
ORD-1360,20-12-2024,C004,Delta Stores,Retail,P003,Office Chair,Furniture,Seating,Delhi,Delhi,North,1,8500,15,5600
ORD-1361,20-06-2024,C005,Everest Ltd,Corporate,P002,Wireless Mouse,Electronics,Accessories,Bangalore,Karnataka,South,1,1200,10,700
ORD-1362,10-12-2025,C002,Bright Retail,Retail,P004,Standing Desk,Furniture,Desks,Hyderabad,Telangana,South,1,18000,10,12500
ORD-1363,18-11-2025,C002,Bright Retail,Retail,P002,Wireless Mouse,Electronics,Accessories,Mumbai,Maharashtra,West,4,1200,10,700
